2014-08-01 17:42:57.544 INFO  [org.hibernate.cfg.SettingsFactory] Connection release mode: on_close
2014-08-01 17:42:57.544 INFO  [org.hibernate.cfg.SettingsFactory] Maximum outer join fetch depth: 2
2014-08-01 17:42:57.545 INFO  [org.hibernate.cfg.SettingsFactory] Default batch fetch size: 1
2014-08-01 17:42:57.545 INFO  [org.hibernate.cfg.SettingsFactory] Generate SQL with comments: disabled
2014-08-01 17:42:57.545 INFO  [org.hibernate.cfg.SettingsFactory] Order SQL updates by primary key: disabled
2014-08-01 17:42:57.545 INFO  [org.hibernate.cfg.SettingsFactory] Query translator: org.hibernate.hql.ast.ASTQueryTranslatorFactory
2014-08-01 17:42:57.546 INFO  [org.hibernate.hql.ast.ASTQueryTranslatorFactory] Using ASTQueryTranslatorFactory
2014-08-01 17:42:57.546 INFO  [org.hibernate.cfg.SettingsFactory] Query language substitutions: {}
2014-08-01 17:42:57.546 INFO  [org.hibernate.cfg.SettingsFactory] JPA-QL strict compliance: disabled
2014-08-01 17:42:57.547 INFO  [org.hibernate.cfg.SettingsFactory] Second-level cache: enabled
2014-08-01 17:42:57.547 INFO  [org.hibernate.cfg.SettingsFactory] Query cache: disabled
2014-08-01 17:42:57.547 INFO  [org.hibernate.cfg.SettingsFactory] Cache provider: org.hibernate.cache.NoCacheProvider
2014-08-01 17:42:57.548 INFO  [org.hibernate.cfg.SettingsFactory] Optimize cache for minimal puts: disabled
2014-08-01 17:42:57.548 INFO  [org.hibernate.cfg.SettingsFactory] Structured second-level cache entries: disabled
2014-08-01 17:42:57.548 INFO  [org.hibernate.cfg.SettingsFactory] Statistics: disabled
2014-08-01 17:42:57.549 INFO  [org.hibernate.cfg.SettingsFactory] Deleted entity synthetic identifier rollback: disabled
2014-08-01 17:42:57.549 INFO  [org.hibernate.cfg.SettingsFactory] Default entity-mode: pojo
2014-08-01 17:42:57.549 INFO  [org.hibernate.cfg.SettingsFactory] Named query checking : enabled
2014-08-01 17:42:57.554 INFO  [org.hibernate.impl.SessionFactoryImpl] building session factory
2014-08-01 17:42:57.580 INFO  [org.hibernate.impl.SessionFactoryObjectFactory] Not binding factory to JNDI, no JNDI name configured
2014-08-01 17:42:57.581 INFO  [org.hibernate.tool.hbm2ddl.SchemaUpdate] Running hbm2ddl schema update
2014-08-01 17:42:57.581 INFO  [org.hibernate.tool.hbm2ddl.SchemaUpdate] fetching database metadata
